ID_BLOQUEO|ID_PRODUCTO|ID_CUSTOMER|ID_TIPO_BLOQUEO|DESC_TIPO_BLOQUEO|ESTADO_BLOQUEO|MONTO_BLOQUEO|FECHA_INICIO|FECHA_FIN|ID_PRODUCTO_GARANTIZADO
ACLK2528757808|9722498|6255|FALLECIDO|Fallecido|ACTIVO|2000000.00|20251014||
ACLK2528034809|9820557|695880|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|50000.00|20251007||AA243418J4HD
ACLK2528037063|9850386|139702|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|600000.00|20251007||AA23202NNKF1
ACLK2528015722|9848907|235568|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1000000.00|20251007||AA25220J4HRS
ACLK2528016002|9839265|591627|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528016895|9804199|486962|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528027932|9820120|1634908|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2750000.00|20251007||AA2523017CMZ
ACLK2528029225|9836962|1600265|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|1521.16|20251007||
ACLK2528001077|9813608|1120962]1269103|OPOSICION|Oposición|ACTIVO|3000000.00|20251007||
ACLK2528045257|9745106|781370|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528068509|9788915|345909|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2536477954|9866222|403799|FALLECIDO|Fallecido|ACTIVO|82118.08|20251230||
ACLK2528063915|9778279|477425]1296140|FALLECIDO|Fallecido|ACTIVO|100000.00|20251007||
ACLK2528064600|9748952|64067|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|3600000.00|20251007||
ACLK2528056102|9804351|2376752|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|4500000.00|20251007||AA25248Q03ZS
ACLK2528083048|9836847|1250116|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528034512|9796934|897051|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|180421.70|20251007||
ACLK2528037037|9825409|584878|FALLECIDO|Fallecido|ACTIVO|3109972.32|20251007||
ACLK2528013909|9820812|844350|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528016092|9820792|1370788|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528016104|9807999|1259525|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528016666|9722817|652599|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|4600000.00|20251007||AA25157BX9Z4
ACLK2528028172|9801220|924607|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528028388|9856811|2331148|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2000000.00|20251007||AA25182D0ZLZ
ACLK2528028504|9860214|909017|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1540000.00|20251007||AA23202MBQ4X
ACLK2528002824|9756715|356893|FALLECIDO|Fallecido|ACTIVO|40000.00|20251007||
ACLK2528002832|9847612|1587559|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|77000.00|20251007||
ACLK2528044565|9728902|1329461|FALLECIDO|Fallecido|ACTIVO|20000.00|20251007||
ACLK2528085007|9758032|432858|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528054887|9849354|924665|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|75000.00|20251007||
ACLK2528055674|9835415|377740]492236]910575|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1850000.00|20251007||AA232023BXSB
ACLK2528083034|9800093|29524|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|1592061.10|20251007||
ACLK2528034992|9800234|842991|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|17900.00|20251007||
ACLK2528037580|9848959|1079090]1077807|FALLECIDO|Fallecido|ACTIVO|70327.19|20251007||
ACLK2528002641|9744301|1054809]414331|FALLECIDO|Fallecido|ACTIVO|261609.58|20251007||
ACLK2528064169|9803447|1120000|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|4000000.00|20251007||AA25202GWJ8S
ACLK2528051641|9804720|1488111]1749182|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|3000000.00|20251007||AA25210J8VRG
ACLK2528055183|9794722|964716|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528055620|9817799|2373147|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528055993|9845197|1073546|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528685290|9599417|663070|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|2500.00|20251013||
ACLK2528034998|9774207|723447|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528035043|9797412|1406527|FALLECIDO|Fallecido|ACTIVO|39417.74|20251007||
ACLK2528016734|9809158|1734989|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|18000.00|20251007||
ACLK2528016843|9844172|360238|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528017031|9824318|533897|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528027624|9760570|1997941|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|400000.00|20251007||AA24236CKRDL
ACLK2528028200|9829233|1736017|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|28000000.00|20251007||AA25196BM7MZ
ACLK2528028451|9735773|1425484|FALLECIDO|Fallecido|ACTIVO|20000.00|20251007||
ACLK2528029159|9854253|1201552|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528084933|9790505|1357053|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|27500.00|20251007||AA25273YNNK0
ACLK2528073685|9854000|1538674]1386467|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|3000000.00|20251007||
ACLK2536589733|9864300|134111|||ACTIVO|450|20251231||
ACLK2528034986|9823904|1712703|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528038393|9806747|482309|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528015803|9815404|1316124|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528028082|9729099|682638|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528028225|9829402|1320405|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|200000.00|20251007||AA23202VTVSK
ACLK2528028954|9788964|36583|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|6000000.00|20251007||
ACLK2528029003|9796653|2169017|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|14000.00|20251007||
ACLK2528044607|9798307|1299560|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|37000.00|20251007||
ACLK2528096908|9837093|516618|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|25000.00|20251007||
ACLK2528097027|9804846|1272448]1058717|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|729000.00|20251007||AA232026JXG0
ACLK2536465437|9870205|100100|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|10000.00|20251230||
ACLK2528072305|9861140|1945106|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|43019.51|20251007||AA25112RW53X
ACLK2528073693|9807340|1998945|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|408333.32|20251007||
ACLK2528099895|9822725|2386671|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|61400.00|20251007||
ACLK2528816700|9860319|5364|GARANTIA.OTRAS.EIF|Gtia notificacion desde otra EIF|ACTIVO|20000000.00|20251015||
ACLK2528034835|9800796|554642|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|18000.00|20251007||
ACLK2528035084|9845819|523310|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|370000.00|20251007||AA232020VHL1
ACLK2528037636|9796013|152043|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528016070|9779683|858758|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1000000.00|20251007||AA2523411SFZ
ACLK2528016078|9792013|2401357|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528016889|9841887|1241123|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528027605|9785893|379591|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|10000000.00|20251007||AA25157JS8GY
ACLK2528027680|9831002|1987111|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|60000.00|20251007||AA24274JZWRZ
ACLK2528029267|9747047|682891|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528044686|9855998|1718335|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|14000.00|20251007||
ACLK2528067898|9819454|891962|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528063895|9763771|558980|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528055330|9771463|1153069|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|20000.00|20251007||
ACLK2528055572|9749927|1522965|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|12862.11|20251007||
ACLK2528099835|9816828|1487615|FALLECIDO|Fallecido|ACTIVO|100000.00|20251007||
ACLK2528083020|9753649|893208|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|40000.00|20251007||
ACLK2528037266|9797611|935250|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13400.00|20251007||
ACLK2528038692|9808658|2141579|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528013900|9846981|585125|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528014043|9798704|1592259|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528016099|9815900|1419347|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000.00|20251007||
ACLK2528067924|9818967|366650|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|8000000.00|20251007||AA24110SNGM5
ACLK2528097011|9808404|1165687|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528063942|9832791|462886|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528064033|9781347|455715|FALLECIDO|Fallecido|ACTIVO|125000.00|20251007||
ACLK2528056174|9758028|568874]768327|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1066215.06|20251007||AA232026WCKC
ACLK2528072228|9797906|1128653|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528034565|9862706|1254787|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528034947|9743179|22899|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|15000000.00|20251007||
ACLK2528035103|9837137|1426073|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528016036|9799886|909568|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528016337|9802413|2207528|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|2818675.00|20251007||
ACLK2528016574|9807039|406223|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000.00|20251007||
ACLK2528028108|9813320|199679|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1500000.00|20251007||AA25010CN03C
ACLK2528002920|9788683|378838|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|2000000.00|20251007||
ACLK2536525598|9866506|1636145|GARANTIA.PIGNORADO|Garantia Valor TC y Prestamo|ACTIVO|1000.00|20251231||
ACLK2528065347|9793364|240023|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528055014|9729219|481405|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12000.00|20251007||
ACLK2528073606|9730218|869035|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528037843|9785216|140683]1380489|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|9000000.00|20251007||AA25234PSF8P
ACLK2528015616|9821558|493700]1721655|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|500000.00|20251007||AA23314XCFXW
ACLK2528028057|9823754|382754|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2536505810|9870406|63627|||ACTIVO|500|20251231||
ACLK2528064019|9845536|5897|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|7888000.00|20251007||
ACLK2528064203|9858304|492108|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528065576|9812074|662658|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|17300.00|20251007||AA243233P3BG
ACLK2528065602|9742467|1433002]1615738|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|500000.00|20251007||
ACLK2528072457|9775723|1163459|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|10000000.00|20251007||AA24110QYTBY
ACLK2528072920|9805560|652548|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528038396|9797761|690779|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|500000.00|20251007||
ACLK2528038415|9781095|1851095|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528016006|9711917|630903|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|5000000.00|20251007||AA25105H6VV7
ACLK2528016990|9749662|14376|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528028452|9747503|26669|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|200000.00|20251007||
ACLK2528068140|9846719|1259863|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|100000.00|20251007||AA25157HBBWZ
ACLK2528055143|9788676|436077|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528073066|9819535|868842]707874|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|500000.00|20251007||AA23202L8TND
ACLK2528034942|9848804|1660064|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|100000.00|20251007||
ACLK2528037802|9755935|772904|FALLECIDO|Fallecido|ACTIVO|10000.00|20251007||
ACLK2528038502|9813697|1194114|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1027548.20|20251007||AA23314S6GD0
ACLK2528014244|9814503|47563|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|15000.00|20251007||
ACLK2528014292|9849521|1134073]182708|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1100000.00|20251007||AA25034YCGKL
ACLK2528016040|9772560|553604|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528016869|9799975|1262315|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|140000.00|20251007||AA252735MH61
ACLK2528027835|9811113|1632513|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|40000.00|20251007||
ACLK2528028336|9822524|1217904]763838|FALLECIDO|Fallecido|ACTIVO|292500.00|20251007||
ACLK2528001079|9848432|598612|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528064013|9774673|206991|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|5000000.00|20251007||AA25223MR0Q3
ACLK2528054907|9771267|67762|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|3000000.00|20251007||
ACLK2528055646|9812702|865897|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|10000.00|20251007||
ACLK2528072845|9803583|67548|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|68794181.80|20251007||
ACLK2528100394|9815845|1095890|EMBARGO.PARCIAL|Embargado Retentivo Parcial|ACTIVO|24000.00|20251008||
ACLK2528034522|9854217|1768944|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12000.00|20251007||
ACLK2528034890|9805712|38067|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|2000000.00|20251007||
ACLK2528038365|9802822|460426|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|200000.00|20251007||
ACLK2528038845|9860979|1393884|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|105569.87|20251007||
ACLK2528014187|9812403|862772|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|100000.00|20251007||AA25048S4D4R
ACLK2528015737|9755876|1345391|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|13000.00|20251007||
ACLK2528016648|9760926|175898|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528016830|9833142|1052830]159801]779729|FALLECIDO|Fallecido|ACTIVO|97452.65|20251007||
ACLK2528017046|9822844|125972|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|848975.00|20251007||
ACLK2528028428|9728279|1837666]1794011|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|8000000.00|20251007||AA23314G7V95
ACLK2528028862|9768947|48696|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|3000000.00|20251007||
ACLK2528002711|9801610|578182]694167|FALLECIDO|Fallecido|ACTIVO|40000.00|20251007||
ACLK2528002790|9819352|646509|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000.00|20251007||
ACLK2528002871|9802613|2075690|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528055209|9791293|1990508|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528055609|9808375|1066621|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
ACLK2528056093|9827774|1134611|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|2500.00|20251007||
ACLK2528072198|9794166|31578|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|10000000.00|20251007||
ACLK2528073038|9737301|579208|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|51000.00|20251007||
ACLK2528073065|9842456|2041325|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|69000.00|20251007||
ACLK2528073085|9813156|1939417|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|125000.00|20251007||
ACLK2600168948|9866484|111749|OBSERVADO|Observado|ACTIVO|620697.50|20260101||
ACLK2528037071|9832422|1687525]2036609|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|2500.31|20251007||
ACLK2528037146|9726906|579208|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|56000.00|20251007||
ACLK2528037393|9736771|17839|OBSERVADO|Observado|ACTIVO|25000000.00|20251007||
ACLK2528037403|9839667|1422725|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528015802|9856238|640842|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528016060|9729574|1807126|OBSERVADO|Observado|ACTIVO|100000.00|20251007||
ACLK2528027608|9768046|745059|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528028072|9806568|647087|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|8500000.00|20251007||AA232029946J
ACLK2528028307|9823802|483931|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|225000.00|20251007||AA24110RK29R
ACLK2528044566|9802787|1433847|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|200000.00|20251007||
ACLK2528044715|9773129|698633]1697441|FALLECIDO|Fallecido|ACTIVO|3500000.00|20251007||
ACLK2528064670|9848691|1795404|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528051600|9824847|1415012|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528055594|9819499|1881049|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|41000.00|20251007||AA24365M0X9Z
ACLK2528072266|9793265|1227105|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|11000.00|20251007||AA241104T90S
ACLK2528072828|9847571|2385816|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528037091|9859760|1450907|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528038135|9812063|1570228|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|7500.00|20251007||
ACLK2528038621|9767671|1267716|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|138000.00|20251007||AA252045X96T
ACLK2528016364|9801473|1296855|FALLECIDO|Fallecido|ACTIVO|50000.00|20251007||
ACLK2528016604|9796469|581659|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|150000.00|20251007||
ACLK2528016605|9768797|251900|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2000000.00|20251007||AA250361GH8P
ACLK2528016749|9847317|1924262|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|290000.00|20251007||
ACLK2528016825|9741038|1290683|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|22546.06|20251007||
ACLK2528028283|9859801|1718519|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|625000.00|20251007||AA24201DSJYC
ACLK2528028412|9735074|631027|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528029113|9844214|1499035|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528029212|9814121|1951316|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528068072|9803511|1690393|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528068090|9821551|674080|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000.00|20251007||
ACLK2528096841|9772255|561179|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|174063.00|20251007||
ACLK2528084803|9815767|2421848|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528054973|9818528|6573|EMBARGO.TOTAL|Embargado Retentivo Total|ACTIVO|734.50|20251007||
ACLK2528055065|9853193|1409|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|39000.00|20251007||AA24201HN8JR
ACLK2528055250|9833804|1336093|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|20000.00|20251007||
ACLK2528055860|9742368|1185092|OBSERVADO|Observado|ACTIVO|54000.00|20251007||
ACLK2528072326|9775991|796088|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|15000.00|20251007||
ACLK2528072374|9857015|163860|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528073078|9862663|1743197|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|2800000.00|20251007||AA25044NVL9W
ACLK2528083021|9730587|1570422]666738|FALLECIDO|Fallecido|ACTIVO|50000.00|20251007||
ACLK2528035012|9818520|1472791|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|62000.00|20251007||
ACLK2528037130|9820433|1127347|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|30000.00|20251007||
ACLK2528038201|9760982|1795039|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|50000.00|20251007||
ACLK2528015993|9854857|923155|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|1000000.00|20251007||AA23202HP192
ACLK2528016360|9790651|1476765|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|30000.00|20251007||
ACLK2528028490|9816408|508544|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|50000.00|20251007||
ACLK2528064187|9800828|1991911|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|12500.00|20251007||
ACLK2528064560|9817573|1060910|OPOSICION|Oposición|ACTIVO|3400000.00|20251007||
ACLK2528055436|9829738|1734585]663449|GARANTIA.PR|Garantia Mobiliria Prestamo|ACTIVO|5750000.00|20251007||AA242746V2HF
ACLK2528055906|9792503|1201328|GARANTIA.TC|Garantia Mobiliria Tarjeta Credito|ACTIVO|10000.00|20251007||
ACLK2528099898|9839612|1576700|GARANTIA.OTROS.PRODUCTOS|Gtia pignorado a otros producto BHD|ACTIVO|100000.00|20251007||
